date,임랑해수욕장_정점명,임랑해수욕장_정점코드,임랑해수욕장_유속(cm/s),임랑해수욕장_유향(deg),임랑해수욕장_수온(℃),임랑해수욕장_염분(PSU),임랑해수욕장_유의파고(m),임랑해수욕장_유의파주기(sec),임랑해수욕장_최대파고(m),임랑해수욕장_최대파주기(sec),임랑해수욕장_풍속(m/s),임랑해수욕장_풍향(deg),임랑해수욕장_기온(℃),임랑해수욕장_기압(hPa),임랑해수욕장_시정(m),송정_정점명,송정_정점코드,송정_유속(cm/s),송정_유향(deg),송정_수온(℃),송정_염분(PSU),송정_유의파고(m),송정_유의파주기(sec),송정_최대파고(m),송정_최대파주기(sec),송정_풍속(m/s),송정_풍향(deg),송정_기온(℃),송정_기압(hPa),송정_시정(m)
2019-07-28,,,15.278745644599303,163.3588850174216,19.293519163763065,23.258013937282232,0.87,3.912891986062718,1.37,3.951219512195122,10.0,202.25783972125436,23.301045296167246,1010.1219512195122,,,,,,,,,,,,,,,,
2019-07-29,,,21.367957746478872,169.58802816901408,19.982042253521126,21.333204225352112,0.68,4.0602112676056334,1.21,4.154929577464789,10.5,203.11267605633802,23.74718309859155,1010.606338028169,,,,,,,,,,,,,,,,
2019-07-30,,,30.25649122807018,129.97543859649122,20.353658536585368,20.029790940766553,0.91,3.388850174216028,1.67,3.3634146341463413,10.5,202.97560975609755,23.542857142857144,1009.1912891986063,,,,,,,,,,,,,,,,
2019-07-31,,,36.97789473684211,127.16491228070176,19.787754385964913,18.744561403508772,0.65,3.540701754385965,1.15,3.5228070175438595,10.3,202.95087719298246,23.806315789473686,1010.1231578947368,,,,,,,,,,,,,,,,
2019-08-01,,,37.609219858156024,151.94326241134752,20.44744680851064,18.325283687943262,0.63,3.582685512367491,0.92,3.5731448763250886,9.7,204.5547703180212,24.368904593639574,1011.2491166077739,,,,,,,,,,,,,,,,
2019-08-02,,,37.25300353356891,149.67137809187278,20.049010600706712,17.41879858657244,0.35,4.20565371024735,0.57,4.2286219081272085,3.3,235.226148409894,25.908480565371026,1011.1731448763251,,,,,,,,,,,,,,,,
2019-08-03,,,40.12355072463768,162.3586956521739,21.042671480144403,16.99018050541516,0.36,3.8949999999999996,0.62,3.7910714285714286,5.0,138.19642857142858,25.04785714285714,1011.5617857142856,,,,,,,,,,,,,,,,
2019-08-04,,,42.418661971830986,134.2288732394366,22.78637323943662,16.594612676056336,0.43,4.016549295774648,0.7,3.9228873239436615,3.9,200.71830985915494,25.804577464788732,1010.9271126760563,,,,,,,,,,,,,,,,
2019-08-05,,,41.17544483985765,173.97864768683274,23.816868327402133,16.21661921708185,0.53,3.8911347517730497,0.82,3.8067375886524824,7.3,134.61702127659575,25.668439716312058,1009.8152482269504,,,,,,,,,,,,,,,,
2019-08-06,,,22.538214285714286,198.84642857142856,24.72875,15.58307142857143,3.16,5.353191489361702,4.31,5.2613475177304965,17.2,61.255319148936174,25.829432624113473,1004.5308510638298,,,,,,,,,,,,,,,,
2019-08-07,,,23.828771929824562,92.21052631578948,25.5159649122807,15.06178947368421,2.04,4.61578947368421,2.88,4.571929824561403,10.6,201.84912280701755,26.19543859649123,1006.0231578947368,,,,,,,,,,,,,,,,
2019-08-08,,,23.705599999999997,121.832,25.283187250996015,14.857290836653386,0.54,4.022304832713755,0.95,3.9810408921933087,5.1,222.74632352941177,26.666176470588233,1008.3705882352941,,,,,,,,,,,,,,,,
2019-08-09,,,14.904838709677419,131.44354838709677,24.99274193548387,14.725725806451614,0.51,6.163779527559055,0.79,6.777165354330709,3.4,273.15748031496065,26.318897637795274,1007.9897637795275,,,,,,,,,,,,,,,,
2019-08-10,,,10.6,200.6,24.599999999999998,14.815,,,,,3.7,55.6,26.660000000000004,1007.9666666666667,,,,,,,,,,,,,,,,
2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-21,,,11.417204301075268,132.70967741935485,26.545483870967743,15.670860215053764,0.53,5.10752688172043,0.84,5.075268817204301,5.8,211.13978494623655,26.131182795698923,1008.9978260869566,,,,,,,,,,,,,,,,
2019-08-22,,,16.23843416370107,95.6049822064057,25.885871886121,15.619395017793595,1.72,5.232028469750889,2.53,5.183274021352313,11.2,216.12099644128114,26.672597864768683,1005.7526690391459,,,,,,,,,,,,,,,,
2019-08-23,,,12.585355648535565,210.5481171548117,25.104771784232366,15.451410788381743,0.98,4.968595041322314,1.42,4.863223140495868,5.7,250.6122448979592,25.648571428571426,1007.8163265306123,,,,,,,,,,,,,,,,
2019-08-24,,,13.591304347826087,181.5169082125604,25.289380952380956,15.043000000000001,0.46,4.019431279620854,0.98,3.9616113744075827,5.0,289.35648148148147,24.825462962962963,1010.1120370370371,,,,,,,,,,,,,,,,
2019-08-25,,,16.316541353383457,118.93984962406014,25.8192700729927,15.505912408759123,0.5,3.820408163265306,0.67,4.261224489795918,6.6,265.53205128205127,23.853846153846153,1012.5224358974359,,,,,,,,,,,,,,,,
2019-08-26,,,13.02962962962963,67.48148148148148,25.9553125,15.4321875,0.59,3.728947368421052,0.82,4.118421052631579,4.5,275.7142857142857,23.478048780487807,1012.6738095238096,,,,,,,,,,,,,,,,
2019-08-27,,,24.42,81.25714285714285,25.52285714285714,32.189142857142855,0.0,5.68235294117647,0.0,5.606060606060606,4.0,101.28571428571429,23.814285714285713,1008.2199999999999,,,,,,,,,,,,,,,,
2019-08-28,,,25.72689075630252,170.85294117647058,25.237238493723847,32.152384937238494,0.77,5.956066945606694,1.36,6.156903765690377,5.9,235.87029288702928,24.01506276150628,1007.9125523012552,,,,,,,,,,,,,,,,
2019-08-29,,,22.1402390438247,126.03187250996017,24.784860557768923,32.25374501992032,0.76,4.9282868525896415,14.43,5.282868525896414,6.6,238.70517928286853,23.9601593625498,1007.815139442231,,,,,,,,,,,,,,,,
2019-08-30,,,26.25091743119266,103.80275229357798,23.496330275229358,32.51775229357798,0.54,3.479816513761468,1.07,3.8394495412844036,7.6,231.02293577981652,24.21559633027523,1009.1165137614679,,,,,,,,,,,,,,,,
2019-08-31,,,29.568,180.408,21.694,32.88904,0.45,3.4688000000000003,0.84,3.93,7.5,248.472,23.022,1013.7676,,,,,,,,,,,,,,,,
2019-09-01,,,39.2,185.06451612903226,21.028225806451612,33.01064516129033,0.37,3.5725806451612905,0.74,3.685483870967742,2.7,229.76612903225808,22.13790322580645,1017.8637096774194,,,,,,,,,,,,,,,,
2019-09-02,,,34.61042471042471,192.7027027027027,21.459073359073358,32.745444015444015,0.43,3.65019305019305,0.75,3.6505791505791505,4.1,160.1119691119691,21.08918918918919,1018.0451737451738,,,,,,,,,,,,,,,,
2019-09-03,,,21.433088235294118,194.83823529411765,21.67904411764706,23.666985294117648,0.46,3.7746323529411767,0.73,3.6378676470588234,6.0,125.55514705882354,22.51139705882353,1016.1055147058823,,,,,,,,,,,,,,,,
2019-09-04,,,19.858362989323844,227.36654804270464,22.981032028469752,13.132170818505337,0.75,5.297153024911032,1.13,5.142348754448399,4.1,161.66548042704628,23.82846975088968,1013.9886120996441,,,,,,,,,,,,,,,,
2019-09-05,,,8.799645390070921,180.10283687943263,23.792836879432624,12.75450354609929,0.84,6.010283687943263,1.33,5.99468085106383,4.2,218.12056737588654,25.137234042553192,1012.5659574468084,,,,,,,,,,,,,,,,
2019-09-06,,,10.06725352112676,178.01760563380282,24.209330985915493,12.156232394366198,1.28,6.069718309859155,2.08,6.068661971830986,7.7,84.83450704225352,25.844718309859154,1009.7852112676056,,,,,,,,,,,,,,,,
2019-09-07,,,14.647857142857141,137.26071428571427,24.734321428571427,11.49832142857143,4.06,8.66357142857143,5.77,8.846428571428572,13.1,167.2642857142857,26.17142857142857,1004.6278571428571,,,,,,,,,,,,,,,,
2019-09-08,,,14.166192170818505,110.65480427046263,22.994021352313165,11.618718861209965,1.01,6.78896797153025,1.52,6.868327402135232,4.8,203.42348754448398,24.502846975088968,1007.9953736654804,,,,,,,,,,,,,,,,
2019-09-09,,,15.47883211678832,155.04014598540147,22.791021897810218,11.500109489051095,0.85,6.552919708029197,1.42,6.682481751824818,2.4,200.94525547445255,25.665328467153284,1010.1178832116788,,,,,,,,,,,,,,,,
2019-09-10,,,10.93309090909091,200.3890909090909,22.42083636363636,11.242727272727272,1.19,5.920363636363636,1.7,5.950909090909091,6.7,209.95636363636365,24.708,1012.9825454545455,,,,,,,,,,,,,,,,
2019-09-11,,,21.997153024911032,206.66903914590748,20.94252669039146,11.163665480427046,0.86,4.59645390070922,1.27,4.648936170212766,10.4,67.86879432624113,23.21276595744681,1014.9829787234042,,,,,,,,,,,,,,,,
2019-09-12,,,22.03942652329749,163.98566308243727,22.66336917562724,10.655089605734767,1.94,5.959856630824373,2.67,5.949820788530466,10.6,84.72043010752688,22.70752688172043,1016.4759856630824,,,,,,,,,,,,,,,,
2019-09-13,,,17.889818181818182,153.24727272727273,23.353018181818182,10.480981818181817,1.55,6.026545454545454,2.34,5.954545454545454,10.4,131.57818181818183,22.753818181818183,1013.5025454545455,,,,,,,,,,,,,,,,
2019-09-14,,,16.93879003558719,108.48754448398577,23.535943060498223,10.37355871886121,1.05,5.871174377224199,1.57,5.752669039145908,5.8,226.711743772242,23.133807829181496,1011.0366548042704,,,,,,,,,,,,,,,,
2019-09-15,,,19.664516129032258,124.33333333333333,23.735770609318994,10.399749103942654,0.93,4.9544802867383515,1.46,4.867383512544803,10.6,154.45878136200716,23.736200716845875,1010.047670250896,,,,,,,,,,,,,,,,
2019-09-16,,,16.279636363636364,184.66181818181818,24.139636363636363,10.091818181818182,1.05,5.274181818181819,1.79,5.247636363636364,11.6,173.1818181818182,22.555272727272726,1010.0669090909091,,,,,,,,,,,,,,,,
2019-09-17,,,16.617948717948718,175.1135531135531,23.786630036630036,9.920989010989011,1.59,6.6560439560439555,2.33,6.626739926739926,12.2,109.04395604395604,22.457509157509158,1013.6340659340658,,,,,,,,,,,,,,,,
2019-09-18,,,15.0028880866426,143.1624548736462,23.860830324909745,9.895198555956679,1.38,6.27725631768953,1.75,6.191335740072202,9.4,173.70036101083033,22.73537906137184,1014.4563176895308,,,,,,,,,,,,,,,,
2019-09-19,,,14.262318840579711,174.7173913043478,23.832427536231883,9.760144927536233,1.75,5.957246376811594,2.46,5.9021739130434785,10.9,103.8768115942029,21.618840579710145,1017.5434782608696,,,,,,,,,,,,,,,,
2019-09-20,,,12.512132352941178,177.3014705882353,23.786323529411764,9.781286764705882,2.23,6.012132352941176,3.14,5.832720588235294,10.8,108.22426470588235,21.73235294117647,1016.5367647058823,,,,,,,,,,,,,,,,
2019-09-21,,,11.58201438848921,225.17985611510792,23.504460431654675,9.779244604316547,3.06,6.723381294964028,4.44,6.618705035971223,15.5,78.12949640287769,20.29568345323741,1017.5787769784173,,,,,,,,,,,,,,,,
2019-09-22,,,35.96775362318841,233.53623188405797,23.136159420289854,9.413840579710143,5.0,9.807246376811595,6.96,9.58876811594203,20.1,38.18115942028985,19.467391304347824,1006.6413043478261,,,,,,,,,,,,,,,,
2019-09-23,,,19.1507299270073,151.1094890510949,22.742591240875914,9.101496350364963,5.78,10.322545454545454,8.61,10.234545454545454,14.5,195.94181818181818,19.394545454545455,1011.6923636363637,,,,,,,,,,,,,,,,
2019-09-24,,,12.83971119133574,186.42960288808663,22.708916967509026,9.297111913357401,2.23,9.562815884476535,3.0,9.333935018050541,5.6,228.67870036101084,19.3057761732852,1017.8194945848376,,,,,,,,,,,,,,,,
2019-09-25,,,13.403249097472923,150.71480144404333,22.700794223826716,9.433826714801445,1.15,7.16115107913669,2.02,7.140287769784172,8.2,168.84172661870502,20.238129496402877,1021.4388489208633,,,,,,,,,,,,,,,,
2019-09-26,,,12.692565055762083,174.81784386617102,22.920594795539035,9.4917843866171,1.01,5.256296296296297,1.71,5.177777777777778,8.7,120.51481481481481,22.226296296296297,1023.372962962963,,,,,,,,,,,,,,,,
2019-09-27,,,12.086940298507463,164.9402985074627,23.06634328358209,9.409253731343282,0.87,4.924253731343284,1.52,4.872761194029851,7.0,73.17910447761194,22.190298507462686,1022.4567164179106,,,,,,,,,,,,,,,,
2019-09-28,,,11.684671532846714,160.85766423357666,22.948795620437956,9.071131386861314,0.67,4.394525547445255,1.13,4.293795620437956,5.6,167.75182481751824,22.253649635036496,1018.365693430657,,,,,,,,,,,,,,,,
2019-09-29,,,11.207246376811593,167.3913043478261,23.027065217391304,8.741050724637683,0.4,3.829241877256318,0.61,3.7382671480144403,4.3,225.40794223826714,23.207220216606498,1015.6241877256318,,,,,,,,,,,,,,,,
2019-09-30,,,10.422932330827068,140.6766917293233,22.986052631578946,8.807368421052633,0.31,3.5706766917293233,0.48,3.5150375939849625,6.0,224.703007518797,23.27894736842105,1016.3473684210527,,,,,,,,,,,,,,,,
2019-10-01,,,10.998175182481752,153.6824817518248,22.32419708029197,8.86682481751825,0.3,4.842335766423357,0.47,5.324817518248175,4.2,242.1058394160584,22.57007299270073,1018.4682481751825,,,,,,,,,,,,,,,,
2019-10-02,,,10.639194139194139,168.2014652014652,22.482417582417582,8.7492673992674,4.01,9.004029304029304,5.51,10.194139194139193,16.1,103.10622710622711,23.051648351648353,1011.6157509157508,,,,,,,,,,,,,,,,
2019-10-03,,,12.095571955719558,120.68265682656826,21.943800738007383,8.792177121771218,4.19,7.770479704797049,6.53,7.69889298892989,17.3,250.2509225092251,24.20036900369004,1002.7974169741697,,,,,,,,,,,,,,,,
2019-10-04,,,6.455185185185186,198.92222222222222,21.065592592592594,9.122370370370371,0.84,7.057037037037038,1.22,7.377777777777778,5.0,182.0888888888889,21.634814814814813,1013.0481481481481,,,,,,,,,,,,,,,,
2019-10-05,,,7.944964028776978,214.068345323741,21.447949640287767,9.332949640287769,1.33,8.300719424460432,1.85,9.124460431654676,11.5,155.10071942446044,21.320503597122304,1014.6431654676259,,,,,,,,,,,,,,,,
2019-10-06,,,10.522382671480143,193.0,21.587581227436825,9.364657039711192,1.37,7.487003610108304,2.19,7.787364620938628,11.6,91.80505415162455,18.736462093862816,1022.7036101083033,,,,,,,,,,,,,,,,
2019-10-07,,,9.838113207547169,135.03396226415094,21.461509433962267,9.461169811320755,1.15,6.978195488721805,1.75,7.000375939849624,6.7,246.21804511278197,18.46766917293233,1017.4214285714285,,,,,,,,,,,,,,,,
2019-10-08,,,9.891851851851852,176.3,21.958259259259258,9.616296296296296,0.75,5.779999999999999,1.04,5.85,7.0,272.8333333333333,19.565555555555555,1015.7240740740741,,,,,,,,,,,,,,,,
2019-10-09,,,10.28233082706767,186.25563909774436,22.122180451127818,9.783646616541352,0.55,5.62593984962406,0.82,5.635338345864661,6.4,253.50375939849624,17.616917293233083,1018.1477443609023,,,,,,,,,,,,,,,,
2019-10-10,,,9.639179104477613,190.73507462686567,22.419179104477614,9.806902985074627,0.46,5.27276119402985,0.66,5.375,5.0,273.1529850746269,18.95149253731343,1014.9473880597016,,,,,,,,,,,,,,,,
2019-10-11,,,10.060377358490566,210.50566037735848,22.411849056603774,9.556867924528303,1.21,4.735849056603773,2.13,4.75433962264151,12.9,154.49056603773585,20.365283018867924,1012.8422641509435,,,,,,,,,,,,,,,,
2019-10-12,,,8.706985294117647,153.1139705882353,22.17860294117647,9.237647058823528,3.34,8.123897058823529,4.82,8.185661764705882,16.9,24.801470588235293,20.519485294117647,1013.0573529411764,,,,,,,,,,,,,,,,
2019-10-13,,,9.789705882352942,150.41544117647058,22.00279411764706,9.399338235294117,3.58,10.592647058823529,4.6,10.564338235294118,12.4,68.66911764705883,18.398529411764706,1021.0536764705881,,,,,,,,,,,,,,,,
2019-10-14,,,10.58188679245283,201.75471698113208,22.117056603773587,9.885509433962264,2.16,8.563157894736843,3.08,8.592105263157896,6.8,262.1390977443609,18.16766917293233,1022.7398496240601,,,,,,,,,,,,,,,,
2019-10-15,,,11.697407407407407,149.90740740740742,21.91185185185185,9.645407407407408,2.28,7.124074074074074,3.48,7.152222222222222,13.5,100.31851851851852,16.793333333333333,1027.2218518518519,,,,,,,,,,,,,,,,
2019-10-16,,,12.542857142857143,194.10902255639098,21.40424812030075,9.138082706766918,1.21,5.873684210526316,2.12,5.787593984962406,5.3,240.1954887218045,15.809398496240602,1025.716917293233,,,,,,,,,,,,,,,,
2019-10-17,,,13.02089552238806,171.67164179104478,21.49097014925373,9.21813432835821,1.27,4.989591078066915,2.05,4.949814126394052,10.1,103.8364312267658,17.695167286245354,1023.550185873606,,,,,,,,,,,,,,,,
2019-10-18,,,11.264750957854405,162.17624521072796,21.55536398467433,9.939885057471264,2.41,6.880076628352491,3.69,6.814176245210728,12.2,57.22222222222222,18.35287356321839,1019.9842911877396,,,,,,,,,,,,,,,,
2019-10-19,,,11.971217712177122,150.52767527675277,21.56690036900369,9.649151291512915,2.07,7.4029520295202955,3.0,7.2380073800738005,8.8,97.2140221402214,18.871586715867156,1018.7756457564576,,,,,,,,,,,,,,,,
2019-10-20,,,11.966544117647059,196.25,21.593308823529412,10.099191176470589,1.09,5.898161764705883,1.55,5.821691176470588,5.7,191.625,18.550367647058824,1020.74375,,,,,,,,,,,,,,,,
2019-10-21,,,12.195880149812735,167.82771535580525,21.505842696629216,10.23310861423221,1.78,5.546441947565543,2.53,5.450936329588015,10.6,90.89513108614233,18.88239700374532,1017.3460674157304,,,,,,,,,,,,,,,,
2019-10-22,,,10.831716417910448,178.44402985074626,21.62436567164179,9.913358208955225,1.64,6.253358208955224,3.03,6.1809701492537314,8.7,64.70522388059702,19.10597014925373,1016.5011194029851,,,,,,,,,,,,,,,,
2019-10-23,,,11.546641791044776,171.6492537313433,21.45955223880597,9.40936567164179,1.77,5.952611940298508,2.5,5.878731343283582,11.7,132.1082089552239,19.244776119402985,1017.4940298507463,,,,,,,,,,,,,,,,
2019-10-24,,,11.832824427480915,167.3740458015267,21.32671755725191,9.228435114503817,1.58,6.0683206106870236,2.65,5.942748091603053,9.6,106.80916030534351,18.581679389312974,1016.2408396946564,,,,,,,,,,,,,,,,
2019-10-25,,,12.043726235741445,198.9277566539924,21.204866920152092,9.328403041825094,1.39,6.560456273764259,2.03,6.447908745247148,11.2,193.31178707224333,19.458935361216728,1015.209505703422,,,,,,,,,,,,,,,,
2019-10-26,,,14.634328358208956,193.59701492537314,21.42660447761194,9.37455223880597,0.79,5.996641791044776,1.11,5.93544776119403,6.1,222.98134328358208,18.31082089552239,1015.0559701492538,,,,,,,,,,,,,,,,
2019-10-27,,,18.498449612403103,224.03875968992247,20.857093023255814,9.356860465116279,0.92,6.8465116279069775,1.45,6.757751937984496,5.1,261.4186046511628,14.220930232558139,1017.2918604651162,,,,,,,,,,,,,,,,
2019-10-28,,,17.099621212121214,188.7159090909091,20.370265151515152,9.439469696969697,0.66,5.418490566037736,1.04,5.490566037735849,9.3,264.6943396226415,15.024905660377359,1016.6705660377359,,,,,,,,,,,,,,,,
2019-10-29,,,16.67818181818182,149.66181818181818,20.144181818181817,9.822145454545455,0.46,3.812274368231047,0.8,3.700361010830325,7.3,265.0902527075812,17.08231046931408,1014.6971119133573,,,,,,,,,,,,,,,,
2019-10-30,,,17.535,187.69615384615383,19.913,9.936538461538461,0.36,4.504230769230769,0.58,4.520384615384615,4.5,271.7692307692308,14.773461538461538,1019.4942307692307,,,,,,,,,,,,,,,,
2019-10-31,,,18.79296875,178.07421875,19.487578125,9.9678515625,0.4,4.271484375,0.77,4.21484375,7.3,259.34765625,16.26875,1019.616796875,,,,,,,,,,,,,,,,
2019-11-01,,,17.663909774436092,158.65413533834587,19.429736842105264,9.970112781954889,0.55,4.05827067669173,0.96,4.041353383458647,6.6,218.2406015037594,17.072932330827065,1020.6357142857142,,,,,,,,,,,,,,,,
2019-11-02,,,16.395864661654137,171.89473684210526,19.60800751879699,9.928308270676691,0.81,5.104511278195488,1.24,5.036466165413534,5.0,182.61278195488723,17.46954887218045,1019.9902255639099,,,,,,,,,,,,,,,,
2019-11-03,,,17.669811320754718,154.04528301886793,19.760490566037735,9.887283018867924,0.86,4.911698113207547,1.3,4.918867924528302,9.4,216.011320754717,16.793584905660378,1018.1290566037736,,,,,,,,,,,,,,,,
2019-11-04,,,19.21123595505618,184.42322097378278,20.271123595505617,9.646629213483147,1.2,5.98501872659176,1.89,6.002247191011236,8.3,106.55805243445693,14.994756554307116,1021.6782771535579,,,,,,,,,,,,,,,,
2019-11-05,,,20.63932584269663,171.5880149812734,20.17,9.58438202247191,0.7,5.5902621722846435,1.01,5.784644194756554,6.2,280.4456928838951,14.836704119850188,1018.3902621722847,,,,,,,,,,,,,,,,
2019-11-06,,,21.005243445692884,202.02621722846442,19.81265917602996,9.58940074906367,0.4,5.685393258426966,0.65,5.737827715355805,6.7,260.3071161048689,15.317228464419475,1015.6797752808989,,,,,,,,,,,,,,,,
2019-11-07,,,20.514068441064637,231.9125475285171,19.875703422053235,9.570570342205324,0.43,5.757414448669202,0.65,5.9543726235741445,7.2,242.79467680608366,15.621292775665397,1014.9653992395438,,,,,,,,,,,,,,,,
2019-11-08,,,22.90959409594096,215.94464944649445,19.5049815498155,9.38509225092251,1.11,7.031734317343173,1.57,7.020295202952029,5.9,254.9040590405904,14.216236162361623,1018.0461254612546,,,,,,,,,,,,,,,,
2019-11-09,,,22.209230769230768,244.9269230769231,19.72703846153846,9.567269230769229,0.92,5.617307692307692,1.19,5.620384615384615,6.4,276.9653846153846,14.145,1019.2026923076924,,,,,,,,,,,,,,,,
2019-11-10,,,22.83320610687023,206.49236641221373,19.18374045801527,9.680572519083968,1.75,5.8381679389312975,2.49,5.790076335877862,17.5,265.1793893129771,15.190076335877864,1013.2847328244274,,,,,,,,,,,,,,,,
2019-11-11,,,22.595471698113208,163.0943396226415,18.986943396226415,9.41766037735849,1.38,6.087547169811321,2.05,6.055471698113208,11.2,274.63396226415097,15.429433962264152,1009.4830188679246,,,,,,,,,,,,,,,,
2019-11-12,,,23.895833333333332,244.2840909090909,19.064810606060604,9.632007575757575,0.58,5.782954545454546,1.01,5.706439393939394,5.7,266.7916666666667,13.979545454545454,1019.3844696969697,,,,,,,,,,,,,,,,
2019-11-13,,,22.30115384615385,189.95,19.001038461538464,9.826923076923077,0.92,5.258846153846154,1.5,5.315384615384615,9.2,277.5846153846154,14.607692307692307,1016.7076923076924,,,,,,,,,,,,,,,,
2019-11-14,,,21.31685393258427,227.73033707865167,18.29438202247191,9.709513108614232,0.52,6.225842696629213,0.87,6.295880149812734,10.2,244.31460674157304,9.088014981273409,1021.2520599250936,,,,,,,,,,,,,,,,
2019-11-15,,,21.755426356589147,168.36046511627907,17.954108527131783,9.706007751937985,0.65,5.804263565891473,1.03,5.950387596899225,9.1,248.8217054263566,12.182945736434108,1019.9782945736436,,,,,,,,,,,,,,,,
2019-11-16,,,22.779766536964978,164.94163424124514,17.547937743190662,9.815136186770427,0.65,3.6743190661478597,1.01,3.611284046692607,8.9,258.26070038910507,15.242412451361869,1019.5416342412452,,,,,,,,,,,,,,,,
2019-11-17,,,23.625190839694657,194.15267175572518,17.413320610687023,10.117824427480915,1.63,4.731178707224334,2.42,4.841825095057034,11.2,225.18250950570342,16.530798479087455,1019.7676806083651,,,,,,,,,,,,,,,,
2019-11-18,,,20.51921568627451,121.07058823529412,17.33756862745098,10.09043137254902,2.5,6.393725490196079,3.76,6.294117647058823,15.2,271.9372549019608,15.123529411764705,1014.1678431372549,,,,,,,,,,,,,,,,
2019-11-19,,,14.718039215686273,138.10588235294117,16.8461568627451,10.136,0.51,6.092941176470588,0.7,6.152941176470589,9.2,269.9019607843137,7.840392156862745,1022.843137254902,,,,,,,,,,,,,,,,
2019-11-20,,,19.075984251968503,187.9291338582677,16.57342519685039,10.265826771653543,0.67,6.666535433070866,1.04,6.959842519685039,7.6,241.56692913385828,7.083070866141732,1028.8228346456692,,,,,,,,,,,,,,,,
2019-11-21,,,20.666666666666668,169.17670682730923,16.502771084337347,9.87578313253012,0.75,6.3664,1.17,6.4736,7.6,198.66,10.5892,1030.7808,,,,,,,,,,,,,,,,
2019-11-22,,,22.635573122529646,168.57707509881422,16.50913043478261,23.673517786561263,0.82,5.8786561264822135,1.32,5.762845849802371,7.7,170.21343873517787,14.40790513833992,1027.1727272727273,,,,,,,,,,,,,,,,
2019-11-23,,,21.2125,129.53125,16.8483203125,33.5519140625,0.9,5.148828125,1.52,5.02734375,6.5,215.6015625,15.255859375,1024.0734375,,,,,,,,,,,,,,,,
2019-11-24,,,19.468924302788842,182.5019920318725,17.584701195219125,33.655537848605576,0.81,5.27410358565737,1.47,5.181274900398407,5.8,280.41434262948206,17.1203187250996,1017.7693227091634,,,,,,,,,,,,,,,,
2019-11-25,,,31.717959183673468,176.71020408163264,17.297102040816327,33.73273469387755,2.24,6.192244897959183,3.28,6.4346938775510205,12.2,126.95510204081633,12.239591836734693,1024.3832653061224,,,,,,,,,,,,,,,,
